"","session_id","rsesQ04rt","rsesQ04","rsesQ01rt","rsesQ01","rsesQ06rt","rsesQ06","rsesQ10rt","rsesQ10","rsesQ02rt","rsesQ02","rsesQ08rt","rsesQ08","rsesQ05rt","rsesQ05","rsesQ09rt","rsesQ09","rsesQ03rt","rsesQ03","rsesQ07rt","rsesQ07","deqQ06rt","deqQ06","deqQ05rt","deqQ05","deqQ02rt","deqQ02","deqQ03rt","deqQ03","deqQ01","deqQ01rt","deqQ04","deqQ04rt","sdsQ1rt","sdsQ1","sdsQ13rt","sdsQ13","sdsQ3","sdsQ3rt","sdsQ9","sdsQ9rt","sdsQ5rt","sdsQ5","sdsQ2rt","sdsQ2","sdsQ15","sdsQ15rt","sdsQ4rt","sdsQ4","cesdQ03rt","cesdQ03","cesdQ04rt","cesdQ04","cesdQ02rt","cesdQ02","cesdQ01rt","cesdQ01","cesdQ05","cesdQ05rt","cesdScore","sdsQ7rt","sdsQ7","sdsQ16rt","sdsQ16","sdsQ10rt","sdsQ10","sdsQ6","sdsQ6rt","sdsQ14rt","sdsQ14","sdsQ8rt","sdsQ8","sdsQ11rt","sdsQ11","sdsQ12rt","sdsQ12","rsesQ02r","rsesQ05r","rsesQ06r","rsesQ08r","rsesQ09r","rses","deq6","sdsQ1r","sdsQ2r","sdsQ3r","sdsQ6r","sdsQ7r","sdsQ8r","sdsQ10r","sdsQ11r","sdsQ12r","sdsQ14r","sds"
"563",9863141,4476,3,2975,3,5229,2,3600,3,3786,2,3472,2,5035,2,4488,1,3779,3,4939,3,11556,2,3327,2,6505,2,4481,2,2,7031,3,4323,,,,,,,,,4442,2,4332,2,2,7315,,,4073,1,2244,1,2364,1,6291,1,2,3093,0,5881,1,3270,2,4692,1,2,4877,,,,,4919,2,,,3,3,3,3,4,3.1,2.16666666666667,,1,,1,2,,2,1,,,1.625
"564",9863143,7578,4,5552,3,6734,4,4823,2,6736,4,11538,4,10845,2,7645,3,6153,4,9478,2,8071,4,5457,4,10277,2,19975,3,3,10157,4,8701,6236,1,,,,,1,9748,,,,,1,10749,,,5748,2,5681,2,2510,3,5918,4,1,6936,7,,,4021,2,7696,1,1,13098,,,7733,1,8454,1,,,1,3,1,1,2,2.3,3.33333333333333,2,,,2,,2,2,2,,,1.75
"565",9863151,12282,3,5012,3,3735,2,3231,3,5375,2,6859,1,9273,3,8166,1,3758,4,9319,3,17823,2,6916,2,7203,2,9622,1,1,5709,2,14452,,,9637,2,,,2,6506,6919,1,,,1,6350,5842,2,33204,1,12364,1,6495,1,7209,1,2,9611,0,,,,,,,2,10938,,,,,7730,1,8848,1,3,2,3,4,4,3.2,1.66666666666667,,,,1,,,,2,2,,1.625
"566",9863166,4919,3,4629,2,11018,3,4660,3,4606,1,4015,2,6902,2,4280,2,4785,3,5227,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,2,3,3,2.9,,,,,,,,,,,,
"567",9863185,7317,3,3366,4,3751,2,2618,3,5076,1,3313,2,3888,2,4254,1,7510,4,5155,4,5973,2,3945,2,6710,2,3967,2,2,7476,3,7761,,,,,,,1,4334,3392,1,,,1,6564,4214,1,12981,1,2983,1,3186,1,3371,1,2,2898,0,,,,,7512,2,,,3152,2,4985,2,,,5794,2,4,3,3,3,4,3.5,2.16666666666667,,,,,,1,1,,1,1,1
"568",9863197,3393,4,2375,3,3347,1,8230,2,3219,2,6136,2,3460,1,4356,1,4193,3,8376,4,4151,3,3181,3,3969,3,3782,2,2,6291,3,3391,2797,2,4083,1,,,,,,,,,2,4002,,,3257,1,7806,1,2676,1,5178,1,2,3032,0,5556,1,3829,2,,,2,3592,2957,2,,,5284,2,,,3,4,4,3,4,3.4,2.66666666666667,1,,,1,2,,,1,,1,1.375
"569",9863211,3906,2,4089,3,5034,3,2730,3,4190,2,6019,3,4795,3,4703,2,3258,3,4660,3,9203,2,4444,3,6435,3,4326,2,2,7962,3,5190,4099,2,10299,1,,,,,,,,,2,3305,6328,2,11622,1,4410,2,2421,2,3574,2,2,2225,3,6135,2,,,7622,1,1,3226,,,,,7626,1,,,3,2,2,2,3,2.6,2.5,1,,,2,1,,2,2,,,1.625
"570",9863213,9489,2,3955,3,8479,3,7699,3,6390,2,4511,3,8705,1,5376,2,10801,4,11996,3,13432,2,27698,2,15036,3,13554,2,3,14127,2,21593,7817,1,,,1,8708,,,38247,1,8145,1,,,,,14556,1,10660,2,11860,2,18971,2,2,5997,3,,,6832,2,18864,2,2,8873,5587,2,,,,,,,3,4,2,2,3,2.9,2.33333333333333,2,2,2,1,,,1,,,1,1.5
"571",9863218,3828,3,24661,3,7876,3,4234,3,6560,1,5131,2,4124,2,5167,2,3161,3,6247,3,5546,3,12918,2,12472,2,6157,2,2,7396,2,8453,,,,,,,1,3625,3116,1,4670,2,,,,,3924,1,3631,2,10284,1,4488,1,2,5175,1,4061,2,2676,2,2823,2,,,,,,,3722,2,4144,2,4,3,2,3,3,3,2.16666666666667,,1,,,1,,1,1,1,,1.125
"572",9863227,6031,2,6101,3,27193,3,7147,1,6433,3,9859,1,4816,2,8417,1,24173,2,5407,3,6688,3,2767,3,16353,4,5122,3,3,10857,3,6756,4640,2,8654,1,1,9056,1,6589,,,,,,,3221,1,7052,1,5089,3,11006,2,15604,4,4,3350,6,4105,1,6970,1,,,,,,,,,6478,2,,,2,3,2,4,4,2.6,3.16666666666667,1,,2,,2,,,1,,,1.25
"573",9863242,12744,3,6667,4,6705,2,7411,4,6186,1,27132,2,7013,1,23130,4,6377,4,27717,4,10580,1,19225,1,12234,1,18844,1,1,54259,1,11687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,3,3,1,3.4,1,,,,,,,,,,,
"574",9863250,,,,,,,,,,,,,,,,,,,,,4441,2,4682,3,5298,2,3421,2,2,8787,2,3658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.16666666666667,,,,,,,,,,,
"575",9863261,6645,2,5200,3,4604,2,4535,4,4166,1,5216,1,6888,1,6911,1,3928,4,18983,3,6750,2,7645,3,5799,3,4247,3,3,28357,3,4007,,,7800,1,,,,,,,,,2,4943,,,15497,1,8096,1,3839,1,2999,1,1,6632,0,7618,2,3311,1,,,1,14303,,,12321,,8759,1,12360,1,4,4,3,4,4,3.5,2.83333333333333,,,,2,1,,,2,2,,1.57142857142857
"576",9863274,4588,3,2715,3,5652,2,2971,3,2947,2,4123,2,3652,2,4849,1,4530,3,5266,3,13110,3,4500,2,7707,2,6279,2,2,8300,2,5677,6236,1,,,1,4113,,,8434,1,,,,,,,3756,1,4301,1,4428,1,8486,1,1,4445,0,14140,,3415,2,6311,1,1,3850,,,14821,2,,,,,3,3,3,3,4,3.1,2.16666666666667,2,,2,2,,1,2,,,,1.71428571428571
"577",9863281,5215,3,17637,3,3274,3,2294,3,6064,2,3396,3,13819,2,18524,3,3259,4,12217,4,3575,1,3596,4,7759,2,5829,1,1,11348,4,7829,5136,2,4946,1,2,9390,,,3854,1,,,2,6198,3744,1,5044,1,9826,1,9526,1,1538,1,4,4676,0,5328,1,,,,,,,1791,2,,,,,,,3,3,2,2,2,2.9,2.16666666666667,1,,1,,2,,,,,1,1.25
"578",9863293,3480,4,6978,3,4110,2,5834,3,9549,3,6108,3,4106,1,4419,2,3412,4,4733,4,3510,3,4353,4,12200,3,6834,3,3,4159,2,4436,,,,,2,7959,,,3707,2,2717,1,,,2985,2,1429,2,13198,2,2451,2,2709,2,2,2611,4,2901,1,4886,2,,,1,2843,,,,,,,5423,1,2,4,3,2,3,3.2,3,,2,1,2,2,,,,2,,1.875
"579",9863333,4684,4,2042,3,4499,2,3239,4,4479,2,3907,2,3392,1,2927,1,2094,3,4170,3,13750,3,9034,2,3014,2,6258,2,2,3900,2,2494,,,4488,1,2,2961,,,,,2382,1,2,6247,2035,2,4056,1,7072,2,7740,1,2814,1,2,6298,1,,,,,3518,1,2,5976,,,,,4714,1,,,3,4,3,3,4,3.4,2.16666666666667,,2,1,1,,,2,2,,,1.625
"580",9863365,10191,4,2387,3,5009,3,3763,3,3423,2,4078,2,3338,1,4988,1,3002,3,12885,3,3627,4,2981,3,4981,3,8285,2,2,10022,3,7205,,,4574,1,,,1,3065,4059,2,,,,,3660,2,3227,1,6803,3,3924,1,3139,1,2,3787,2,,,15136,2,,,2,4304,,,,,4832,2,5470,2,3,4,2,3,4,3.2,2.83333333333333,,,,1,,,,1,1,,1.375
"581",9863370,7541,2,6034,4,5516,1,4366,4,7246,2,9045,4,5599,2,7579,2,4035,4,7693,2,20244,3,6687,4,26724,3,6707,4,3,7008,4,6561,13111,1,13663,2,,,1,7470,,,,,1,9065,19090,2,9961,1,15655,4,6459,1,9561,1,1,4021,3,4662,1,,,,,,,,,,,4592,1,5619,1,3,3,4,1,3,3,3.5,2,,,,2,,,2,2,,1.75
"582",9863410,5925,4,3130,3,10823,1,2463,3,3580,1,3885,1,3236,1,7310,1,3246,4,2782,3,3767,2,3560,2,7694,2,5553,1,1,3630,2,3500,5600,1,4519,1,2,6625,,,,,3085,1,2,4411,6238,2,1684,1,2663,1,2865,1,5663,1,1,9145,0,,,2563,2,3806,2,,,,,,,,,,,4,4,4,4,4,3.7,1.66666666666667,2,2,1,,,,1,,,,1.625
"583",9863420,2168,3,1520,3,2120,3,2524,3,2410,1,1798,3,4067,2,2590,3,1419,3,2706,4,3337,4,1955,3,4372,3,1840,3,2,2808,3,2412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,2,2,2,2.9,3,,,,,,,,,,,
"584",9863436,3050,3,2769,3,3777,2,2723,3,2766,2,4081,2,5833,1,3785,2,2285,3,3236,3,5107,4,2678,4,7692,2,4710,4,3,6878,3,8136,,,4567,1,1,5388,,,,,,,1,3565,,,2976,1,3888,2,5535,2,2757,2,1,3149,3,3319,1,,,3189,2,2,3891,4643,2,,,,,4353,2,3,4,3,3,3,3.1,3.33333333333333,,,2,1,2,,1,,1,1,1.25
"585",9863477,,,,,,,,,,,,,,,,,,,,,3006,3,2131,3,8875,3,5393,2,3,4256,2,3821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.66666666666667,,,,,,,,,,,
"586",9863506,,,,,,,,,,,,,,,,,,,,,16056,3,4975,3,4526,4,3306,4,3,5298,4,4198,9566,2,,,,,1,2969,,,3283,1,,,2522,1,8143,1,1838,1,7327,1,1412,1,1,1713,0,,,2164,2,,,1,5098,3952,1,,,2786,1,,,,,,,,,3.5,1,2,,2,,,,2,,2,1.625
"587",9863563,8953,4,3061,3,2369,3,2962,3,4457,3,4073,2,2577,1,2544,2,2678,4,3353,4,5859,4,5083,3,3314,4,5841,4,3,3062,3,2635,3069,2,,,,,1,3901,,,2330,1,,,2592,1,3379,1,7138,3,2932,3,3905,2,4,2318,5,,,3584,2,,,2,3790,,,,,6028,1,3079,2,2,4,2,3,3,3.2,3.5,1,2,,1,,,,2,1,,1.375
"588",9863566,5889,4,3688,4,4528,1,3013,4,2936,1,5708,2,5208,1,7493,1,3659,4,4017,4,4845,2,5464,2,8404,2,5854,1,2,5860,2,8328,,,,,,,2,8103,4394,1,4333,1,,,5372,2,4097,1,3601,1,5303,1,7199,1,1,4558,0,,,,,,,1,4677,4755,1,5116,1,,,5173,1,4,4,4,3,4,3.9,1.83333333333333,,2,,2,,2,,,2,2,1.875
"589",9863567,5682,3,8303,3,8182,1,4472,3,6245,1,5117,1,5553,1,8057,1,6978,3,9268,3,7110,3,5882,1,13979,3,13850,2,3,8143,2,8448,,,,,,,2,6951,,,9986,1,,,11127,2,4768,1,18255,2,8869,1,5202,2,1,5057,2,,,,,7323,1,2,8693,6627,2,,,8132,1,15280,2,4,4,4,4,4,3.5,2.33333333333333,,2,,1,,,2,2,1,1,1.625
"590",9863578,5029,3,1971,3,3620,3,1634,3,2820,2,3400,3,2821,2,3463,2,2270,3,2692,3,4182,3,2925,4,3365,3,3738,2,3,2556,2,3827,3431,1,,,,,1,2178,,,,,1,5390,,,5259,1,7495,1,3605,1,2370,1,2,4720,0,3815,1,2767,2,3154,2,1,3245,,,4110,1,,,,,3,3,2,2,3,2.8,2.83333333333333,2,,,2,2,2,1,,,,1.625
"591",9863585,6890,3,2509,2,3418,3,2092,2,3553,4,4836,3,2594,3,4940,3,6833,3,12769,2,3567,4,6132,4,5371,4,3403,4,4,3375,2,11004,10169,1,,,,,1,3045,7932,1,,,2,4351,,,6437,1,3217,2,3518,1,7396,2,1,3426,2,,,2796,2,4226,2,,,2291,2,3251,2,,,,,1,2,2,2,2,2.1,3.66666666666667,2,,,,,1,1,,,1,1.375
"592",9863595,3258,3,3389,3,4588,2,5783,3,8294,2,9641,3,4981,2,5864,2,3422,3,12696,3,4156,2,3993,2,18231,2,3576,2,3,13431,2,5437,14244,2,,,1,6560,1,4312,,,,,1,4715,4508,1,16966,1,7893,2,4587,1,5671,1,2,7849,1,,,5301,2,,,,,5109,2,12696,2,,,,,3,3,3,2,3,2.9,2.16666666666667,1,,2,,,1,,,,1,1.25
"593",9863605,4197,3,3417,4,3478,1,3208,3,5154,1,3382,2,4614,2,7717,1,2343,4,4217,4,6210,2,6186,2,5428,2,4069,2,2,5017,3,4620,4775,1,6562,1,,,,,4563,1,,,2,5565,,,3063,1,3388,1,2505,1,6151,1,2,3648,0,,,,,3387,1,,,,,8224,2,5358,1,5015,2,4,3,4,3,4,3.6,2.16666666666667,2,,,,,1,2,2,1,,1.5
"594",9863626,5515,3,5634,3,3816,2,4952,3,3806,2,6045,2,4086,2,5619,2,4301,4,4441,3,6031,3,9398,2,13805,3,7631,2,3,10380,3,6688,,,,,2,4171,,,5013,1,5111,1,,,11515,1,4007,1,5651,1,4000,1,5479,1,1,5502,0,9378,2,,,4502,2,2,3682,3197,2,,,,,,,3,3,3,3,3,3.1,2.66666666666667,,2,1,1,1,,1,,,1,1.125
"595",9863664,,,,,,,,,,,,,,,,,,,,,3576,4,2406,4,3911,3,2939,3,3,4698,4,4595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,,,,,,,,,,,
"596",9863675,3662,2,6999,2,8068,3,3744,2,4011,3,3492,3,4093,3,5560,3,6991,3,8111,2,15629,3,4045,4,4895,4,6887,2,3,4618,4,3780,6591,1,,,,,,,3968,2,,,,,3973,1,4091,2,4502,3,3768,2,6613,3,4,4177,6,4033,1,3103,1,,,,,3076,2,4396,1,,,5550,2,2,2,2,2,2,2.1,3.33333333333333,2,,,,2,2,,,1,1,1.5
"597",9863682,5715,3,6055,3,3514,2,3615,3,4512,2,5011,2,4188,2,4368,1,3806,3,5378,3,6910,3,3600,3,6505,2,8295,2,2,5236,2,4166,4406,1,7541,2,1,7967,,,,,3623,1,,,5693,1,3857,1,5102,1,9232,2,2779,1,2,3218,1,,,,,3775,1,1,4009,3231,1,,,,,,,3,3,3,3,4,3.1,2.33333333333333,2,2,2,2,,,2,,,2,1.875
"598",9863710,1216,,5148,,1607,,1186,,1622,,2683,,1341,,2668,,1809,,1576,,2668,,3432,,3152,,6287,,,2902,,2917,1638,,,,,1295,,3759,2184,,,,,3541,,,2090,,5336,,1856,,842,,,1264,,,,1450,,,,,1888,,,,,,,3651,,,,,,,,,,,,,,,,,,,
"599",9863711,5438,4,5404,4,4332,1,4379,4,10121,1,5256,1,5605,1,6430,1,4417,4,14757,4,8750,1,7638,2,18334,2,6072,1,1,13304,1,5353,,,,,1,5550,,,4654,2,9456,1,2,4636,,,5497,1,6216,1,16012,1,4527,1,1,7916,0,5251,1,3934,2,5756,1,,,9582,2,,,,,,,4,4,4,4,4,4,1.33333333333333,,2,2,,2,,2,,,1,1.875
"600",9863724,5619,3,3592,2,3153,3,3404,2,4761,3,4655,3,3944,3,5346,3,4649,3,4753,2,7323,1,6884,4,4694,4,7860,4,4,4096,3,5445,,,7809,1,,,2,4074,,,,,2,5022,3715,2,4512,1,3544,3,8057,4,3418,4,3,6253,8,,,,,4533,2,,,2942,2,,,4433,1,5164,1,2,2,2,2,2,2.2,3.33333333333333,,,,,,,1,2,2,1,1.625
"601",9863755,5541,3,4893,3,8805,2,3694,3,5617,2,4716,2,7726,2,9680,2,5068,3,5256,3,9770,3,9853,3,5725,3,5131,3,3,6708,2,6865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,3,3,3,2.83333333333333,,,,,,,,,,,
"602",9863823,,,,,,,,,,,,,,,,,,,,,6734,2,3728,2,9914,2,3485,3,3,5023,2,6583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.33333333333333,,,,,,,,,,,
"603",9863839,4252,3,3367,3,3544,3,3536,3,4073,3,4888,3,7139,1,4986,2,3696,3,7460,4,4352,3,3183,3,7624,3,11075,2,3,6278,3,6952,,,,,2,5050,,,,,5025,2,2,5481,5912,1,4983,1,6783,2,9462,3,4843,2,1,4537,4,,,4488,2,6304,1,,,,,,,5305,2,5406,2,2,4,2,2,3,2.9,2.83333333333333,,1,1,,,,2,1,1,,1.375
"604",9863892,2915,3,2524,2,2683,3,5035,2,4889,3,2579,2,3425,2,4138,2,2589,3,5392,3,4436,2,5585,4,4550,3,2962,3,3,4912,1,3525,,,3708,1,,,,,3389,2,,,,,,,4516,1,5782,2,4459,1,4826,2,3,3916,2,3448,1,2714,2,,,2,11015,,,3923,2,3064,1,2991,2,2,3,2,3,3,2.6,2.66666666666667,,,,1,2,1,,2,1,,1.5
"605",9863898,4221,3,3562,3,5768,2,2633,3,7066,2,10414,2,4398,3,19999,3,3878,3,9091,3,10039,3,6672,3,12319,3,8691,3,3,16498,3,10649,,,,,,,,,4760,1,5415,1,,,4981,1,4907,1,2168,1,13365,1,3326,1,1,4997,0,5704,1,5706,2,27127,2,,,3457,2,7670,1,,,,,3,2,3,3,2,2.8,3,,2,,,2,2,1,,,1,1.5
"606",9863926,4798,3,3254,3,3606,2,5238,3,3998,2,3816,2,3534,2,3822,2,3854,4,5620,3,4693,2,3580,2,16053,2,3610,2,2,4565,2,3648,,,5271,1,,,1,4702,,,,,2,5198,,,7667,1,3712,2,4550,2,3682,1,4,4101,2,4127,1,4239,1,,,1,3983,3510,2,,,8559,1,,,3,3,3,3,3,3.1,2,,,,2,2,,,2,,1,1.5
"607",9863942,5889,4,3757,3,4179,3,5404,3,5707,3,4016,4,5541,2,10060,2,3567,3,4137,3,6481,3,3416,4,6169,4,14292,1,4,5523,4,3976,,,,,1,8782,1,3732,,,,,,,,,5906,1,19918,3,6191,2,5285,2,4,4100,4,,,3643,2,,,2,5263,9108,1,7830,1,4565,2,4219,2,2,3,2,1,3,2.7,3.33333333333333,,,2,1,,2,,1,1,2,1.5
"608",9863978,3882,3,3702,3,3723,2,3865,3,3251,2,6150,2,4277,2,4310,2,4166,3,27144,3,5301,3,3579,3,4500,3,7447,2,3,4129,3,32447,6233,1,6043,2,,,,,,,4076,2,2,3957,4307,1,4684,2,3047,2,9673,3,3985,2,3,4848,5,,,,,,,1,6496,,,11556,1,,,5248,1,3,3,3,3,3,3,2.83333333333333,2,1,,2,,2,,,2,,1.75
"609",9863991,9913,3,2997,4,2873,1,10480,3,3370,1,7681,1,5137,1,3929,1,3606,4,3274,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,4,4,4,3.8,,,,,,,,,,,,
"610",9864007,11437,3,13418,4,6448,2,7213,3,31850,3,31827,2,7256,1,6424,1,4693,3,6655,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,3,3,4,3.2,,,,,,,,,,,,
"611",9864060,4636,4,5319,2,3999,2,4549,3,3511,3,3034,3,4796,2,3548,2,3796,4,3677,3,6279,4,2809,4,4102,3,2961,4,4,2971,4,3403,5404,1,,,2,4269,,,3434,1,,,,,,,2547,3,2786,4,6593,3,2568,4,4,2790,10,,,3549,1,4849,1,,,,,5968,2,3676,1,3256,2,2,3,3,2,3,2.9,3.83333333333333,2,,1,,,1,2,2,1,,1.375
"612",9864073,2789,3,2462,3,7776,2,1235,3,2528,2,3756,2,2973,2,2179,2,2518,3,3188,3,5444,2,3488,3,3790,3,2834,2,3,2326,2,2398,,,,,1,2807,,,,,1263,1,1,7156,,,9967,2,3932,1,2056,2,6363,1,1,2991,2,3591,1,2337,2,2073,1,,,,,5636,1,2741,2,,,3,3,3,3,3,3,2.5,,2,2,,2,2,2,1,,,1.75
"613",9864127,5355,3,4604,3,7299,2,5178,3,6481,2,8584,4,5109,2,7608,2,7007,4,4633,3,4271,3,5620,3,7834,3,5729,3,3,10058,3,8020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,1,3,2.9,3,,,,,,,,,,,
"614",9864141,4535,3,3681,3,3748,1,3829,3,3907,3,4911,2,4651,1,7287,1,3561,4,5283,3,4889,3,2935,4,6226,2,5027,4,3,4839,3,5196,,,,,1,13420,,,,,,,,,3211,1,3415,1,2283,1,5631,3,3055,1,3,3000,2,4931,1,2927,1,2640,1,,,2793,2,,,4860,2,3987,1,2,4,4,3,4,3.3,3.16666666666667,,,2,,2,,2,1,2,1,1.5
"615",9864142,9795,4,3949,4,5381,1,3810,4,4016,1,5204,1,5772,1,9319,1,3851,4,6111,4,6013,2,3966,2,9578,2,4617,2,2,5350,2,6791,,,7102,1,,,,,4596,2,,,,,30037,1,7231,1,4074,1,4803,1,7542,1,4,5537,0,3480,1,3658,2,4624,1,,,,,,,4451,1,6004,1,4,4,4,4,4,4,2,,,,,2,,2,2,2,,1.75
"616",9864187,5234,3,7574,2,4395,3,8358,3,15934,3,7734,3,4284,2,6074,2,3416,3,8549,3,9464,3,6003,3,5159,3,6164,2,3,3541,3,4183,5081,2,,,,,,,,,5858,2,1,19225,4653,1,11715,1,9705,1,12981,2,9663,1,2,4914,1,,,5405,2,,,2,3703,,,,,6274,2,3845,2,2,3,2,2,3,2.6,2.83333333333333,1,1,,1,,,,1,1,,1.125
"617",9864188,4339,3,1835,3,5797,3,2425,4,2206,2,2061,2,3302,2,2864,2,3289,3,5530,3,5693,3,2437,3,49718,2,3350,2,2,4973,2,2941,2252,1,,,,,,,,,3860,1,2,2857,1614,2,4267,1,4984,1,2524,1,2450,1,1,2379,0,4698,1,,,,,1,2912,3755,1,2008,1,,,,,3,3,2,3,3,3,2.33333333333333,2,2,,2,2,2,,,,2,2
"618",9864206,10925,3,4488,3,4068,1,5936,3,7906,2,5855,1,7665,1,6609,1,6033,3,7122,4,17600,3,6887,3,8479,2,10452,3,2,7788,2,10795,13392,1,7254,2,,,,,,,4438,1,1,5613,,,7392,1,6771,1,11518,2,14968,1,2,8066,1,,,,,7397,1,,,,,128467,2,4463,2,10762,2,3,4,4,4,4,3.5,2.5,2,2,,,,1,2,1,1,,1.5
"619",9864210,6159,4,2807,3,2932,1,3065,3,2747,1,4887,3,2928,1,2853,1,3069,4,5255,3,5910,4,2761,3,25377,2,8528,3,2,5696,3,11579,9834,2,,,,,1,2260,3441,1,5198,2,,,,,3167,1,4532,2,8884,2,3698,1,1,5624,2,3028,1,2672,2,,,,,,,6490,1,,,5853,2,4,4,4,2,4,3.5,2.83333333333333,1,1,,,2,2,,,1,,1.375
"620",9864259,4506,3,23521,2,7161,2,6585,3,3671,3,3593,3,5613,3,7002,3,6569,3,9684,3,6340,3,3440,4,9752,3,4531,3,3,9874,3,3677,,,5954,2,2,9518,1,5246,,,,,,,7625,1,16053,1,6092,1,9361,1,7629,1,2,7529,0,,,,,7344,1,1,4229,,,3113,1,,,3962,2,2,2,3,2,2,2.5,3.16666666666667,,,1,2,,2,2,,1,,1.5
"621",9864277,5841,2,4276,2,5349,2,4681,2,4658,2,14372,2,5116,2,9133,3,5024,3,4980,2,6398,3,8221,3,28593,3,5687,3,3,19350,3,5179,4144,1,,,,,2,4071,,,,,,,7210,1,3495,1,9354,1,5042,1,3859,1,1,3060,0,13567,2,4480,2,,,,,,,5273,2,4052,2,5474,1,3,3,3,3,2,2.5,3,2,,,,1,1,,1,2,,1.5
"622",9864311,3267,3,4623,2,3874,3,6617,2,3631,3,4047,3,3775,2,16943,2,3306,3,6765,3,4304,3,2799,1,7197,4,4672,2,3,5997,2,4560,6058,1,,,2,7988,,,,,4865,1,2,4568,,,11820,2,2459,3,5272,3,3985,3,4,2628,7,,,,,,,,,3714,2,4610,1,4971,1,6908,2,2,3,2,2,3,2.5,2.5,2,2,1,,,2,,2,1,1,1.625
"623",9864319,6487,4,4107,4,4691,1,4083,4,5337,1,7029,1,5683,4,5489,1,3522,4,7526,4,8033,1,7406,3,10832,2,13753,1,3,6556,3,11917,,,,,2,6634,,,,,,,2,6208,,,10748,1,4896,1,18959,1,8498,1,1,5667,0,5446,1,,,6172,1,1,6242,3421,1,,,5529,2,7838,2,4,1,4,4,4,3.7,2.16666666666667,,,1,2,2,,2,1,1,2,1.625
"624",9864397,4469,4,3062,4,2659,1,2557,4,7221,1,2629,2,6604,2,3411,1,2620,4,3018,4,4824,3,2736,3,6234,3,4418,1,1,4504,1,2796,2984,1,,,,,2,2290,,,2721,1,,,3460,2,1811,1,1991,1,2324,1,3015,1,2,3092,0,,,2114,1,6104,1,1,3040,,,2865,1,,,,,4,3,4,3,4,3.8,2,2,2,,2,,2,2,,,,1.875
"625",9864421,2858,3,3047,3,3284,3,3858,2,11697,3,2629,2,15877,2,3065,2,5881,3,4761,3,4308,2,2709,3,6764,2,3976,3,2,3716,1,4727,,,4553,1,1,3197,1,4418,,,3010,1,,,2201,2,2983,1,2831,1,4540,1,3362,1,1,2759,0,,,,,4003,1,,,2590,2,,,,,3084,1,2,3,2,3,3,2.7,2.16666666666667,,2,2,,,,2,,2,1,1.625
"626",9864433,,,,,,,,,,,,,,,,,,,,,5982,3,9801,2,11557,2,9009,2,2,40798,2,5354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.16666666666667,,,,,,,,,,,
"627",9864455,2682,4,3479,4,1778,2,1886,4,1742,1,5097,2,2933,1,2258,1,4704,4,3122,4,3447,3,2083,3,5038,1,2434,1,1,2238,3,3010,,,3081,2,,,,,5050,2,2043,1,,,3098,1,9894,2,3818,1,3670,1,1134,1,2,2231,1,3907,1,1212,2,,,,,,,2178,1,3232,1,,,4,4,3,3,4,3.8,2,,2,,,2,2,,2,,,1.875
"628",9864474,4413,3,2087,3,8002,3,3414,3,2933,1,3026,2,4494,2,4733,2,2495,3,2846,3,5038,3,4141,3,4534,2,4757,2,2,3914,2,3843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,2,3,3,3,2.33333333333333,,,,,,,,,,,
"629",9864482,16651,3,6951,3,38913,2,6254,3,7717,1,9479,2,11383,1,9517,1,10450,4,6552,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,3,3,4,3.5,,,,,,,,,,,,
"630",9864484,3602,3,1875,3,2597,1,3022,4,1972,1,2594,1,3697,1,3342,1,2309,4,3040,4,4576,3,4115,3,2980,3,8947,3,3,2346,2,3733,,,5213,1,,,,,,,3181,1,2,5067,,,2672,1,3992,1,2581,1,5935,1,2,4814,0,,,1614,2,2417,1,,,2471,2,,,5225,1,3058,1,4,4,4,4,4,3.8,2.83333333333333,,2,,,,,2,2,2,1,1.75
